,OPE ID,School,State_x,Zip Code,School Type,FEDERAL WORK Recipients,FEDERAL WORK $ Federal Award, FEDERAL WORK Disbursements,PERKINS LOAN Recipients,PERKINS LOAN $ Federal Award,PERKINS LOAN Disbursements,FEDERAL SUPPLEMENTAL Recipients,FEDERAL SUPPLEMENTAL $ Federal Award,FEDERAL SUPPLEMENTAL Disbursements,State_y,Region,CITY,STABBR,COSTT4_A
162,830400,scottsdale community college,AZ,852562626,Public,51,148089,139510,0,0,0,288,154016,234250,AZ,Rural South,Scottsdale,AZ,12970
163,2146600,south mountain community college,AZ,850425898,Public,38,124979,113302,0,0,0,150,128670,122737,AZ,Rural South,Phoenix,AZ,12343
166,2491500,southwest university of visual arts,AZ,857162505,Proprietary,11,22353,29720,0,0,0,50,29374,34341,AZ,Rural South,Tucson,AZ,49519
168,3784400,tohono o'odham community college,AZ,856343129,Public,2,9984,3762,0,0,0,27,12953,13799,AZ,Maricopa,Sells,AZ,7853
172,2559000,university of advancing computer technology,AZ,852831056,Proprietary,22,52320,71758,0,0,0,317,69675,84200,AZ,Rural North,Tempe,AZ,33800
173,108300,university of arizona (the),AZ,857210066,Public,901,1526982,2451874,580,0,1991614,320,838286,548954,AZ,Rural North,Tucson,AZ,23905
176,107900,yavapai college,AZ,863013297,Public,63,110899,127829,3,0,8846,116,99657,152876,AZ,Maricopa,Prescott,AZ,12950
179,753100,academy of art university,CA,941053410,Proprietary,148,450000,500555,0,0,0,2507,621625,879086,CA,Region 10,San Francisco,CA,34512
190,111100,allan hancock college,CA,934546399,Public,81,140326,141722,0,0,0,320,141698,142295,CA,Region 16R (San Diego),Santa Maria,CA,10735
191,1111700,alliant international university,CA,921311799,Private/Non-Profit,298,643455,645916,694,0,1255902,93,202977,169700,CA,Region 16R (San Diego),San Diego,CA,28901
199,274100,american jewish university,CA,900771599,Private/Non-Profit,26,28194,27675,0,0,0,35,6052,15000,CA,Region 12R,Los Angeles,CA,46466
201,123200,american river college,CA,958414286,Public,588,1631627,1891756,0,0,0,5249,2118073,2635975,CA,Region 7R (Contra Costa),Sacramento,CA,12319
202,3225300,american university of health sciences,CA,907553612,Proprietary,14,15613,19449,0,0,0,50,15638,19383,CA,Region 8R (Alameda),Signal Hill,CA,29966
204,111300,antelope valley college,CA,935365426,Public,86,239699,269355,0,0,0,407,250710,270625,CA,Region 21R,Lancaster,CA,11430
205,2179900,argosy university,CA,928684844,Proprietary,947,3602103,3749986,163,0,680090,5002,2341371,3538495,CA,Region 21R,Santa Ana,CA,25763
205,2179900,argosy university,CA,928684844,Proprietary,947,3602103,3749986,163,0,680090,5002,2341371,3538495,CA,Region 21R,Ontario,CA,24461
205,2179900,argosy university,CA,928684844,Proprietary,947,3602103,3749986,163,0,680090,5002,2341371,3538495,CA,Region 21R,San Diego,CA,27325
206,111600,art center college of design,CA,911031999,Private/Non-Profit,225,172792,230388,24,0,127750,352,154834,206767,CA,Region 16R (San Diego),Pasadena,CA,56400
216,111700,azusa pacific university,CA,917027000,Private/Non-Profit,1340,847727,1059659,255,0,712698,335,394604,493255,CA,Region 21R,Azusa,CA,44021
217,111800,bakersfield college,CA,933051299,Public,244,458515,432135,0,0,0,1613,484743,431997,CA,Region 21R,Bakersfield,CA,8732
218,111900,barstow community college,CA,923116608,Public,31,94212,87302,0,0,0,419,93383,147783,CA,Region 16R (San Diego),Barstow,CA,14930
222,2242700,berkeley city college,CA,947041183,Public,70,177627,165774,0,0,0,711,240139,228704,CA,Region 8R (Alameda),Berkeley,CA,12466
226,112200,biola university,CA,906390001,Private/Non-Profit,324,398655,478056,292,0,567094,310,296352,366212,CA,Region 16R (San Diego),La Mirada,CA,44573
231,112300,brooks institute,CA,931031809,Proprietary,37,46965,67463,0,0,0,34,29806,37869,CA,Region 16R (San Diego),Ventura,CA,32699
233,3399300,bryan college,CA,956704443,Proprietary,11,40243,21117,0,0,0,127,44656,68396,TN,Region 4 (Davidson),Dayton,TN,29489
239,807300,butte college,CA,959658399,Public,130,353516,318057,0,0,0,650,381419,355050,CA,Region 6 (Santa Clara),Oroville,CA,11493
240,112400,cabrillo college,CA,950033194,Public,54,226817,257932,0,0,0,729,246846,328080,CA,Region 10,Aptos,CA,12665
241,112500,california baptist university,CA,925043297,Private/Non-Profit,183,350000,250000,58,0,113700,374,211351,319639,CA,Region 16R (San Diego),Riverside,CA,39026
241,112500,california baptist university,CA,925043297,Private/Non-Profit,183,350000,250000,58,0,113700,374,211351,319639,CA,Region 16R (San Diego),Bakersfield,CA,25401
245,884400,california christian college,CA,937033599,Private/Non-Profit,6,5246,5950,0,0,0,16,4772,5160,CA,Region 12R,Fresno,CA,17109
246,112700,california college of the arts,CA,941072206,Private/Non-Profit,419,252169,942324,53,0,97250,111,148581,198108,CA,Region 16R (San Diego),San Francisco,CA,53837
247,2110800,california college san diego,CA,921083821,Proprietary,22,81283,72307,0,0,0,945,113230,172287,CA,Region 10,San Diego,CA,27138
247,2110800,california college san diego,CA,921083821,Proprietary,22,81283,72307,0,0,0,945,113230,172287,CA,Region 10,National City,CA,27068
247,2110800,california college san diego,CA,921083821,Proprietary,22,81283,72307,0,0,0,945,113230,172287,CA,Region 10,San Marcos,CA,28222
252,113100,california institute of technology,CA,911250001,Private/Non-Profit,197,550786,500762,213,0,929245,111,186294,431853,CA,Region 16R (San Diego),Pasadena,CA,56382
253,113200,california institute of the arts,CA,913552397,Private/Non-Profit,321,290302,403880,245,0,572500,152,139285,182321,CA,Region 16R (San Diego),Valencia,CA,56435
254,113300,california lutheran university,CA,913602787,Private/Non-Profit,324,303435,404580,101,0,359000,230,193293,257724,CA,Region 10,Thousand Oaks,CA,48630
257,114300,california polytechnic state university,CA,934070001,Public,269,470586,479660,178,0,257000,1787,816370,1164715,CA,Region 10,San Luis Obispo,CA,23867
258,114400,"california state polytechnic university, pomona",CA,917682500,Public,221,547947,481848,255,0,810174,915,478113,600295,CA,Region 10,Pomona,CA,19402
259,115000,california state university - sacramento,CA,958196044,Public,405,875136,992235,284,0,696907,709,703555,860024,CA,Region 5R (San Francisco),Sacramento,CA,19380
260,3980300,california state university channel islands,CA,930128599,Public,41,118855,118855,0,0,0,289,106938,106138,CA,Region 12R,Camarillo,CA,22570
261,799300,"california state university, bakersfield",CA,933111022,Public,88,278803,258381,53,0,119506,388,205401,205401,CA,Region 9R (San Mateo),Bakersfield,CA,18061
262,114600,"california state university, chico",CA,959290001,Public,750,854462,1803355,249,0,494799,877,706078,941437,CA,Region 16R (San Diego),Chico,CA,22926
263,114100,"california state university, dominguez hills",CA,907470001,Public,208,504983,710729,110,0,146811,549,407369,516007,CA,Region 10,Carson,CA,12957
264,113800,"california state university, east bay",CA,945423000,Public,241,514312,388509,159,0,297718,626,333744,616067,CA,Region 10,Hayward,CA,20676
264,113800,"california state university, east bay",CA,945423000,Public,241,514312,388509,159,0,297718,626,333744,616067,CA,Region 10,Vallejo,CA,22223
265,114700,"california state university, fresno",CA,937408026,Public,280,753515,806344,64,0,226447,2469,529237,475828,CA,Region 5R (San Francisco),Fresno,CA,16377
266,113700,"california state university, fullerton",CA,928313599,Public,227,939195,863793,493,0,915944,949,671525,661403,CA,Region 10,Fullerton,CA,16663
267,113900,"california state university, long beach",CA,908400006,Public,582,1122061,1233148,1018,0,1420318,2666,748780,986748,CA,Region 10,Long Beach,CA,18085
268,114000,"california state university, los angeles",CA,900324226,Public,279,882633,865563,30,0,95154,675,728885,717165,CA,Region 10,Los Angeles,CA,14747
269,3260300,"california state university, monterey bay",CA,939558001,Public,51,133076,133140,0,0,0,255,101514,100714,CA,Region 6 (Santa Clara),Seaside,CA,18479
270,115300,"california state university, northridge",CA,913308307,Public,497,1319394,1299156,594,0,1439030,1843,885708,1180789,CA,Region 5R (San Francisco),Northridge,CA,20899
271,114200,"california state university, san bernardino",CA,924072397,Public,293,560335,936115,47,0,171866,501,430814,475668,CA,Region 10,San Bernardino,CA,17030
272,3011300,"california state university, san marcos",CA,920960001,Public,98,224773,276339,14,0,58285,409,183329,234861,CA,Region 16R (San Diego),San Marcos,CA,20386
273,115700,"california state university, stanislaus",CA,953820299,Public,186,481860,561568,57,0,169446,430,203945,205718,CA,Region 5R (San Francisco),Turlock,CA,17161
276,697300,canada college,CA,940611099,Public,34,83799,90037,0,0,0,157,82353,79900,CA,Region 5R (San Francisco),Redwood City,CA,9010
277,3019900,capstone college,CA,911034201,Proprietary,11,5616,9380,0,0,0,46,13153,12500,CA,Region 16R (San Diego),Compton,CA,12723
279,4119200,career college consultants,CA,900412088,Proprietary,0,9928,0,0,0,0,19,12331,17727,CA,Region 16R (San Diego),Canyon Country,CA,27417
288,116100,cerritos community college,CA,906506296,Public,125,374330,356505,0,0,0,1640,419547,399569,CA,Region 5R (San Francisco),Ridgecrest,CA,11064
289,116200,chabot college,CA,945452400,Public,41,155354,134254,0,0,0,636,172287,211563,CA,Region 5R (San Francisco),Hayward,CA,11269
292,116400,chapman university,CA,928661099,Private/Non-Profit,1098,784523,1841185,245,0,385450,111,389667,386411,CA,Region 5R (San Francisco),Orange,CA,57020
293,1036500,charles drew university of medicine and science,CA,900593025,Private/Non-Profit,92,101018,101018,0,0,0,37,27461,24700,CA,Region 8R (Alameda),Los Angeles,CA,26941
294,3278300,charter college,CA,913515432,Proprietary,47,81103,93581,0,0,0,754,106588,89360,WA,Region 3,Vancouver,WA,21163
298,450200,city college of san francisco,CA,941121821,Public,409,736912,900674,71,0,89637,4830,691136,1026008,CA,Region 10,San Francisco,CA,9475
298,450200,city college of san francisco,CA,941121821,Public,409,736912,900674,71,0,89637,4830,691136,1026008,CA,Region 10,San Francisco,CA,23587
300,117000,claremont mckenna college,CA,917116400,Private/Non-Profit,231,115855,231864,16,0,94400,118,155353,165000,CA,Region 5R (San Francisco),Claremont,CA,60065
305,729600,coleman university,CA,921231506,Private/Non-Profit,10,49053,40025,0,0,0,57,68824,85200,CA,Region 10,San Diego,CA,29842
307,672000,college of alameda,CA,945012109,Public,76,208928,209217,0,0,0,462,293465,242100,CA,Region 7R (Contra Costa),Alameda,CA,10251
308,117800,college of marin,CA,949042590,Public,97,249924,317564,0,0,0,101,165580,244667,CA,Region 9R (San Mateo),Kentfield,CA,13847
309,118100,college of san mateo,CA,944023784,Public,51,106385,145299,0,0,0,491,206002,280233,CA,Region 9R (San Mateo),San Mateo,CA,11925
310,890300,college of the canyons,CA,913551899,Public,78,191694,227614,0,0,0,641,211096,281461,CA,Region 10,Santa Clarita,CA,11251
311,118200,college of the desert,CA,922609305,Public,74,159633,197501,0,0,0,159,162357,120750,CA,Region 9R (San Mateo),Palm Desert,CA,14046
312,118500,college of the redwoods,CA,955019300,Public,127,182531,166266,0,0,0,278,149609,152819,CA,Region 6 (Santa Clara),Eureka,CA,11166
313,118600,college of the sequoias,CA,932772234,Public,135,301340,298793,0,0,0,539,239323,227927,CA,Region 6 (Santa Clara),Visalia,CA,7604
314,118700,college of the siskiyous,CA,960942899,Public,30,50007,46738,0,0,0,157,41729,66386,CA,Region 6 (Santa Clara),Weed,CA,13115
315,770700,columbia college,CA,953708580,Public,22,54888,53138,0,0,0,166,68117,73500,CA,Region 5R (San Francisco),Sonora,CA,12210
315,770700,columbia college,CA,953708580,Public,22,54888,53138,0,0,0,166,68117,73500,MO,Southwest,Columbia,MO,17611
315,770700,columbia college,CA,953708580,Public,22,54888,53138,0,0,0,166,68117,73500,SC,Region 2,Columbia,SC,37599
316,2110200,columbia college hollywood,CA,913561411,Private/Non-Profit,7,13615,17749,0,0,0,189,18058,23397,CA,Region 10,Tarzana,CA,30642
317,3874400,community christian college,CA,923734465,Private/Non-Profit,6,1680,2114,0,0,0,42,6974,8749,CA,Region 9R (San Mateo),Redlands,CA,20576
323,2070500,concordia university,CA,926123203,Private/Non-Profit,76,150000,150000,0,0,0,143,60300,130400,CA,Region 16R (San Diego),Irvine,CA,41233
323,2070500,concordia university,CA,926123203,Private/Non-Profit,76,150000,150000,0,0,0,143,60300,130400,IL,Region I (Cook),River Forest,IL,34774
323,2070500,concordia university,CA,926123203,Private/Non-Profit,76,150000,150000,0,0,0,143,60300,130400,OR,Region 5 (Central),Portland,OR,35963
323,2070500,concordia university,CA,926123203,Private/Non-Profit,76,150000,150000,0,0,0,143,60300,130400,WI,Milwaukee,Mequon,WI,36660
324,119000,contra costa college,CA,948063195,Public,38,149052,95063,0,0,0,398,215298,253862,CA,Region 6 (Santa Clara),San Pablo,CA,15105
329,119200,cuesta college,CA,934038106,Public,52,98681,113966,0,0,0,255,109103,88261,CA,Region 6 (Santa Clara),San Luis Obispo,CA,15169
330,2111300,cuyamaca college,CA,920194369,Public,63,117779,154154,0,0,0,365,119923,162433,CA,Region 4R,El Cajon,CA,7866
331,119300,cypress college,CA,906305897,Public,112,220436,215707,0,0,0,460,224140,277167,CA,Region 6 (Santa Clara),Cypress,CA,10174
334,2298000,design institute of san diego,CA,921212685,Proprietary,11,12429,16572,0,0,0,80,15988,21319,CA,Region 16R (San Diego),San Diego,CA,29477
336,119100,diablo valley college,CA,945231544,Public,79,184401,221149,0,0,0,392,223001,289155,CA,Region 6 (Santa Clara),Pleasant Hill,CA,14386
339,119600,dominican university of california,CA,949012298,Private/Non-Profit,177,187545,284197,51,0,97000,111,143640,191520,CA,Region 6 (Santa Clara),San Rafael,CA,56165
341,2226000,east los angeles college,CA,917546099,Public,121,464463,414494,20,0,67860,1246,461464,439800,CA,Region 10,Monterey Park,CA,14901
346,3413400,english center (the),CA,946073734,Private/Non-Profit,5,6616,8342,0,0,0,10,7677,8600,CA,Region 4R,Oakland,CA,21535
347,3403300,epic bible college,CA,958413546,Private/Non-Profit,4,15688,20917,0,0,0,182,18796,24701,CA,Region 10,Sacramento,CA,24692
349,809000,everest college,CA,918031310,Proprietary,16,35605,36830,0,0,0,303,89567,120022,CA,Region 10,Reseda,CA,26658
349,809000,everest college,CA,918031310,Proprietary,16,35605,36830,0,0,0,303,89567,120022,CA,Region 10,San Bernardino,CA,30116
349,809000,everest college,CA,918031310,Proprietary,16,35605,36830,0,0,0,303,89567,120022,CA,Region 10,Anaheim,CA,25872
349,809000,everest college,CA,918031310,Proprietary,16,35605,36830,0,0,0,303,89567,120022,CA,Region 10,Ontario,CA,28017
349,809000,everest college,CA,918031310,Proprietary,16,35605,36830,0,0,0,303,89567,120022,CA,Region 21R,Reseda,CA,26658
349,809000,everest college,CA,918031310,Proprietary,16,35605,36830,0,0,0,303,89567,120022,CA,Region 21R,San Bernardino,CA,30116
349,809000,everest college,CA,918031310,Proprietary,16,35605,36830,0,0,0,303,89567,120022,CA,Region 21R,Anaheim,CA,25872
349,809000,everest college,CA,918031310,Proprietary,16,35605,36830,0,0,0,303,89567,120022,CA,Region 21R,Ontario,CA,28017
349,809000,everest college,CA,918031310,Proprietary,16,35605,36830,0,0,0,303,89567,120022,CA,Region 21R,Reseda,CA,26658
349,809000,everest college,CA,918031310,Proprietary,16,35605,36830,0,0,0,303,89567,120022,CA,Region 21R,San Bernardino,CA,30116
349,809000,everest college,CA,918031310,Proprietary,16,35605,36830,0,0,0,303,89567,120022,CA,Region 21R,Anaheim,CA,25872
349,809000,everest college,CA,918031310,Proprietary,16,35605,36830,0,0,0,303,89567,120022,CA,Region 21R,Ontario,CA,28017
349,809000,everest college,CA,918031310,Proprietary,16,35605,36830,0,0,0,303,89567,120022,CA,Region 16R (San Diego),Reseda,CA,26658
349,809000,everest college,CA,918031310,Proprietary,16,35605,36830,0,0,0,303,89567,120022,CA,Region 16R (San Diego),San Bernardino,CA,30116
349,809000,everest college,CA,918031310,Proprietary,16,35605,36830,0,0,0,303,89567,120022,CA,Region 16R (San Diego),Anaheim,CA,25872
349,809000,everest college,CA,918031310,Proprietary,16,35605,36830,0,0,0,303,89567,120022,CA,Region 16R (San Diego),Ontario,CA,28017
349,809000,everest college,CA,918031310,Proprietary,16,35605,36830,0,0,0,303,89567,120022,CA,Region 10,Reseda,CA,26658
349,809000,everest college,CA,918031310,Proprietary,16,35605,36830,0,0,0,303,89567,120022,CA,Region 10,San Bernardino,CA,30116
349,809000,everest college,CA,918031310,Proprietary,16,35605,36830,0,0,0,303,89567,120022,CA,Region 10,Anaheim,CA,25872
349,809000,everest college,CA,918031310,Proprietary,16,35605,36830,0,0,0,303,89567,120022,CA,Region 10,Ontario,CA,28017
349,809000,everest college,CA,918031310,Proprietary,16,35605,36830,0,0,0,303,89567,120022,CA,Region 8R (Alameda),Reseda,CA,26658
349,809000,everest college,CA,918031310,Proprietary,16,35605,36830,0,0,0,303,89567,120022,CA,Region 8R (Alameda),San Bernardino,CA,30116
349,809000,everest college,CA,918031310,Proprietary,16,35605,36830,0,0,0,303,89567,120022,CA,Region 8R (Alameda),Anaheim,CA,25872
349,809000,everest college,CA,918031310,Proprietary,16,35605,36830,0,0,0,303,89567,120022,CA,Region 8R (Alameda),Ontario,CA,28017
349,809000,everest college,CA,918031310,Proprietary,16,35605,36830,0,0,0,303,89567,120022,CA,Region 5R (San Francisco),Reseda,CA,26658
349,809000,everest college,CA,918031310,Proprietary,16,35605,36830,0,0,0,303,89567,120022,CA,Region 5R (San Francisco),San Bernardino,CA,30116
349,809000,everest college,CA,918031310,Proprietary,16,35605,36830,0,0,0,303,89567,120022,CA,Region 5R (San Francisco),Anaheim,CA,25872
349,809000,everest college,CA,918031310,Proprietary,16,35605,36830,0,0,0,303,89567,120022,CA,Region 5R (San Francisco),Ontario,CA,28017
349,809000,everest college,CA,918031310,Proprietary,16,35605,36830,0,0,0,303,89567,120022,CO,Region 4,Aurora,CO,27402
349,809000,everest college,CA,918031310,Proprietary,16,35605,36830,0,0,0,303,89567,120022,CO,Region 4 ,Aurora,CO,27402
349,809000,everest college,CA,918031310,Proprietary,16,35605,36830,0,0,0,303,89567,120022,MO,Eastern (St. Louis City and County),Springfield,MO,25923
349,809000,everest college,CA,918031310,Proprietary,16,35605,36830,0,0,0,303,89567,120022,OR,Region 4,Portland,OR,27177
349,809000,everest college,CA,918031310,Proprietary,16,35605,36830,0,0,0,303,89567,120022,VA,Region 5,Newport News,VA,23730
349,809000,everest college,CA,918031310,Proprietary,16,35605,36830,0,0,0,303,89567,120022,VA,Region 5,Vienna,VA,28204
349,809000,everest college,CA,918031310,Proprietary,16,35605,36830,0,0,0,303,89567,120022,WA,Region 2,Bremerton,WA,25662
349,809000,everest college,CA,918031310,Proprietary,16,35605,36830,0,0,0,303,89567,120022,WA,Region 2,Vancouver,WA,25617
349,809000,everest college,CA,918031310,Proprietary,16,35605,36830,0,0,0,303,89567,120022,WA,Region 2,Bremerton,WA,25662
